primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
helgui,[],['alarm call'],-26.8162,26.6059,Numida meleagris,Helmeted Guineafowl,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/473473,helgui/XC473473.ogg
helgui,[],['call'],-29.0981,26.2185,Numida meleagris,Helmeted Guineafowl,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/503001,helgui/XC503001.ogg
helgui,[],"['Contact call', 'adult', 'call']",-24.3834,30.9334,Numida meleagris,Helmeted Guineafowl,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/505390,helgui/XC505390.ogg
helgui,['ratcis1'],['call'],-26.6938,26.7181,Numida meleagris,Helmeted Guineafowl,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/507582,helgui/XC507582.ogg
helgui,[],"['adult', 'call', 'sex uncertain']",-33.5094,27.0944,Numida meleagris,Helmeted Guineafowl,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/507927,helgui/XC507927.ogg
helgui,[],['Call'],9.6467,-1.7606,Numida meleagris,Helmeted Guineafowl,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/56580,helgui/XC56580.ogg
helgui,[],['call'],-36.146,144.7448,Numida meleagris,Helmeted Guineafowl,nick talbot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/574813,helgui/XC574813.ogg
helgui,['carcha1'],"['adult', 'call']",-26.8877,26.4851,Numida meleagris,Helmeted Guineafowl,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/590846,helgui/XC590846.ogg
helgui,[],['call'],-3.3611,36.5937,Numida meleagris,Helmeted Guineafowl,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/598028,helgui/XC598028.ogg
helgui,[],"['call', 'song']",-3.3611,36.5937,Numida meleagris,Helmeted Guineafowl,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/598029,helgui/XC598029.ogg
helgui,[],"['adult', 'call']",-27.0334,26.2489,Numida meleagris,Helmeted Guineafowl,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/609800,helgui/XC609800.ogg
helgui,['ratcis1'],"['call', 'song']",-2.5727,34.7597,Numida meleagris,Helmeted Guineafowl,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/614777,helgui/XC614777.ogg
helgui,[],"['call', 'song']",-19.6064,15.0706,Numida meleagris,Helmeted Guineafowl,Meena Haribal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/622162,helgui/XC622162.ogg
helgui,['laudov1'],['alarm call'],-25.1564,28.217,Numida meleagris,Helmeted Guineafowl,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/633187,helgui/XC633187.ogg
helgui,['laudov1'],"['adult', 'call']",-26.6543,26.5003,Numida meleagris,Helmeted Guineafowl,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/642242,helgui/XC642242.ogg
helgui,[],['call'],-12.3279,49.3386,Numida meleagris,Helmeted Guineafowl,Ken Behrens,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/647573,helgui/XC647573.ogg
helgui,[],['call'],-12.3279,49.3386,Numida meleagris,Helmeted Guineafowl,Ken Behrens,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/647576,helgui/XC647576.ogg
helgui,[],"['adult', 'call', 'female', 'male']",-26.7889,26.3926,Numida meleagris,Helmeted Guineafowl,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/669997,helgui/XC669997.ogg
hipbab1,[],['call'],-1.0165,37.1051,Turdoides hindei,Hinde's Pied-Babbler,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/205512,hipbab1/XC205512.ogg
hipbab1,[],['call'],-1.0272,37.2805,Turdoides hindei,Hinde's Pied-Babbler,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/344759,hipbab1/XC344759.ogg
hipbab1,[],['call'],-1.0621,37.2211,Turdoides hindei,Hinde's Pied-Babbler,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/479066,hipbab1/XC479066.ogg
hoopoe,[],['excitement call'],48.6094,66.968,Upupa epops,Eurasian Hoopoe,Patrick Franke,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/120381,hoopoe/XC120381.ogg
hoopoe,[],['call'],39.2297,118.1987,Upupa epops,Eurasian Hoopoe,Matt Slaymaker,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/134373,hoopoe/XC134373.ogg
hoopoe,[],['call'],42.98,3.0013,Upupa epops,Eurasian Hoopoe,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,https://www.xeno-canto.org/138222,hoopoe/XC138222.ogg
hoopoe,[],['call'],-34.4514,20.4032,Upupa epops,Eurasian Hoopoe,Catriona Leven,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/146484,hoopoe/XC146484.ogg
hoopoe,[],"['call', 'song']",11.3305,14.5783,Upupa epops,Eurasian Hoopoe,selvino,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/157534,hoopoe/XC157534.ogg
hoopoe,[],"['call', 'song']",11.3305,14.5783,Upupa epops,Eurasian Hoopoe,selvino,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/157536,hoopoe/XC157536.ogg
hoopoe,[],['call in flight'],48.7875,97.258333,Upupa epops,Eurasian Hoopoe,Patrick Franke,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/162592,hoopoe/XC162592.ogg
hoopoe,[],['excitement call'],48.7875,97.258333,Upupa epops,Eurasian Hoopoe,Patrick Franke,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/162600,hoopoe/XC162600.ogg
hoopoe,[],"['call', 'female', 'male', 'song']",,,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.5,https://www.xeno-canto.org/170879,hoopoe/XC170879.ogg
hoopoe,[],['flight call'],,,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,https://www.xeno-canto.org/170881,hoopoe/XC170881.ogg
hoopoe,[],"['begging call', 'juvenile']",,,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/179276,hoopoe/XC179276.ogg
hoopoe,[],['flight call'],37.6431,-5.7447,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/179798,hoopoe/XC179798.ogg
hoopoe,[],"['call', 'female']",37.6431,-5.7447,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/179800,hoopoe/XC179800.ogg
hoopoe,[],"['flight call', 'male']",37.3053,-6.2575,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/181655,hoopoe/XC181655.ogg
hoopoe,[],"['begging call', 'juvenile']",37.3053,-6.2575,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/181658,hoopoe/XC181658.ogg
hoopoe,[],['flight call'],37.4176,-5.9972,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/202569,hoopoe/XC202569.ogg
hoopoe,['wookin1'],"['call', 'group']",-22.6108,28.2952,Upupa epops,Eurasian Hoopoe,Jeremy Hegge,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/208453,hoopoe/XC208453.ogg
hoopoe,[],['call'],14.4266,102.1907,Upupa epops,Eurasian Hoopoe,Peter Ericsson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/214462,hoopoe/XC214462.ogg
hoopoe,[],"['flight call', 'male']",51.3877,26.8478,Upupa epops,Eurasian Hoopoe,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/240516,hoopoe/XC240516.ogg
hoopoe,[],['copulation calls'],37.3576,-5.9336,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/263714,hoopoe/XC263714.ogg
hoopoe,[],['flight call'],,,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/264859,hoopoe/XC264859.ogg
hoopoe,[],['flight call'],,,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/264882,hoopoe/XC264882.ogg
hoopoe,[],"['begging call', 'juvenile']",37.5753,-6.059,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/265784,hoopoe/XC265784.ogg
hoopoe,[],"['begging call', 'juvenile']",37.4176,-5.9972,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/265937,hoopoe/XC265937.ogg
hoopoe,[],"['alarm call', 'on 6-7 sec.']",44.6589,132.8205,Upupa epops,Eurasian Hoopoe,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/267330,hoopoe/XC267330.ogg
hoopoe,[],"['call', 'female', 'male', 'song']",37.3811,-5.947,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/271739,hoopoe/XC271739.ogg
hoopoe,[],['flight call'],25.1659,55.4336,Upupa epops,Eurasian Hoopoe,Karri Kuitunen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/277454,hoopoe/XC277454.ogg
hoopoe,[],"['call', 'female', 'male', 'song']",37.0477,-6.5657,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/278154,hoopoe/XC278154.ogg
hoopoe,[],"['begging call', 'juvenile']",37.1242,-6.4966,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/278193,hoopoe/XC278193.ogg
hoopoe,[],"['begging call', 'juvenile']",37.1242,-6.4966,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/278195,hoopoe/XC278195.ogg
hoopoe,[],"['flight call', 'male']",37.7151,-6.2141,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/279097,hoopoe/XC279097.ogg
hoopoe,[],"['call', 'female']",37.1425,-6.5452,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/279736,hoopoe/XC279736.ogg
hoopoe,[],"['begging call', 'juvenile']",37.1425,-6.5452,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/279737,hoopoe/XC279737.ogg
hoopoe,[],['call'],-33.1287,26.4252,Upupa epops,Eurasian Hoopoe,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/289478,hoopoe/XC289478.ogg
hoopoe,[],['flight call'],37.3576,-5.9336,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/291953,hoopoe/XC291953.ogg
hoopoe,[],"['call', 'flight call']",37.3576,-5.9336,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/291955,hoopoe/XC291955.ogg
hoopoe,[],"['call', 'drumming', 'flight call']",37.3576,-5.9336,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/291958,hoopoe/XC291958.ogg
hoopoe,[],['call'],51.4167,17.5667,Upupa epops,Eurasian Hoopoe,Leszek Matacz,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/298305,hoopoe/XC298305.ogg
hoopoe,[],"['call', 'female', 'male']",37.2775,-4.8975,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/298840,hoopoe/XC298840.ogg
hoopoe,[],"['call', 'female', 'male']",37.5672,-6.0486,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/308068,hoopoe/XC308068.ogg
hoopoe,[],"['call', 'female', 'male']",37.5672,-6.0486,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/308069,hoopoe/XC308069.ogg
hoopoe,[],['flight call'],37.3629,-5.2286,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/308873,hoopoe/XC308873.ogg
hoopoe,[],['flight call'],37.3629,-5.2286,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/308874,hoopoe/XC308874.ogg
hoopoe,[],['flight call'],37.3629,-5.2286,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/308875,hoopoe/XC308875.ogg
hoopoe,[],['flight call'],37.3629,-5.2286,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/308876,hoopoe/XC308876.ogg
hoopoe,[],"['call', 'female', 'male', 'song']",37.3629,-5.2286,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/308878,hoopoe/XC308878.ogg
hoopoe,[],"['call', 'female', 'male']",37.3629,-5.2286,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/308879,hoopoe/XC308879.ogg
hoopoe,['combul2'],"['call', 'song']",34.4754,9.6495,Upupa epops,Eurasian Hoopoe,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/309444,hoopoe/XC309444.ogg
hoopoe,[],"['call', 'female', 'male', 'song']",37.3629,-5.2286,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/312066,hoopoe/XC312066.ogg
hoopoe,[],"['call', 'female', 'male']",37.3629,-5.2286,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/312068,hoopoe/XC312068.ogg
hoopoe,[],"['call', 'female', 'male']",37.3629,-5.2286,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/312069,hoopoe/XC312069.ogg
hoopoe,[],"['begging call', 'juvenile']",37.3629,-5.2286,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/312070,hoopoe/XC312070.ogg
hoopoe,[],"['aggression', 'flight call', 'male']",52.2571,20.574,Upupa epops,Eurasian Hoopoe,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/325173,hoopoe/XC325173.ogg
hoopoe,[],"['flight call', 'male', 'song']",52.2571,20.574,Upupa epops,Eurasian Hoopoe,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/325178,hoopoe/XC325178.ogg
hoopoe,[],"['call', 'song']",49.8699,127.6447,Upupa epops,Eurasian Hoopoe,Tom Wulf,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/329918,hoopoe/XC329918.ogg
hoopoe,[],['call'],-25.3106,31.4731,Upupa epops,Eurasian Hoopoe,Craig Robertson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/337010,hoopoe/XC337010.ogg
hoopoe,[],['alarm call'],42.5623,9.5109,Upupa epops,Eurasian Hoopoe,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/343651,hoopoe/XC343651.ogg
hoopoe,[],['call'],-32.1753,24.5937,Upupa epops,Eurasian Hoopoe,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/357489,hoopoe/XC357489.ogg
hoopoe,[],['flight call'],43.8775,4.495,Upupa epops,Eurasian Hoopoe,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/363903,hoopoe/XC363903.ogg
hoopoe,[],"['call', 'song']",41.9054,1.912,Upupa epops,Eurasian Hoopoe,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/365529,hoopoe/XC365529.ogg
hoopoe,[],"['call', 'song']",41.9054,1.912,Upupa epops,Eurasian Hoopoe,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/365530,hoopoe/XC365530.ogg
hoopoe,[],"['call', 'song']",43.9776,5.6559,Upupa epops,Eurasian Hoopoe,Benjamin Drillat,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/370157,hoopoe/XC370157.ogg
hoopoe,[],['alarm call'],17.1024,54.45,Upupa epops,Eurasian Hoopoe,Matthias Feuersenger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/371215,hoopoe/XC371215.ogg
hoopoe,[],"['call', 'male', 'song']",38.1592,-3.9982,Upupa epops,Eurasian Hoopoe,Esperanza Poveda,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/374453,hoopoe/XC374453.ogg
hoopoe,[],"['call', 'human voice', 'song']",42.6623,2.5012,Upupa epops,Eurasian Hoopoe,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/374775,hoopoe/XC374775.ogg
hoopoe,[],['call'],49.219,16.5315,Upupa epops,Eurasian Hoopoe,Jaroslav Urbášek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/375704,hoopoe/XC375704.ogg
hoopoe,[],['call'],39.3362,3.0734,Upupa epops,Eurasian Hoopoe,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/376646,hoopoe/XC376646.ogg
hoopoe,[],['call'],45.4604,10.5649,Upupa epops,Eurasian Hoopoe,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/378249,hoopoe/XC378249.ogg
hoopoe,[],['call'],-29.153,26.1924,Upupa epops,Eurasian Hoopoe,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/382177,hoopoe/XC382177.ogg
hoopoe,[],['call'],-32.1748,24.5932,Upupa epops,Eurasian Hoopoe,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/392062,hoopoe/XC392062.ogg
hoopoe,[],['call'],-25.0094,21.8999,Upupa epops,Eurasian Hoopoe,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/397154,hoopoe/XC397154.ogg
hoopoe,[],"['call', 'female', 'male', 'song']",37.7151,-6.2141,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/399123,hoopoe/XC399123.ogg
hoopoe,[],"['call', 'female', 'male', 'song']",37.7151,-6.2141,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/399124,hoopoe/XC399124.ogg
hoopoe,[],"['call', 'female', 'male', 'song']",37.7151,-6.2141,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/399125,hoopoe/XC399125.ogg
hoopoe,[],['call'],-25.9723,20.1929,Upupa epops,Eurasian Hoopoe,Jorge de Leon Cardozo & Susan Hochgraf,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/401686,hoopoe/XC401686.ogg
hoopoe,[],['call'],41.5107,1.9366,Upupa epops,Eurasian Hoopoe,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/402638,hoopoe/XC402638.ogg
hoopoe,['lesmaw1'],['call'],-0.8142,36.4296,Upupa epops,Eurasian Hoopoe,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/403575,hoopoe/XC403575.ogg
hoopoe,['lesmaw1'],['call'],-0.8142,36.4296,Upupa epops,Eurasian Hoopoe,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/403576,hoopoe/XC403576.ogg
hoopoe,[],['call'],29.8915,35.0747,Upupa epops,Eurasian Hoopoe,Marcin Sołowiej,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/408336,hoopoe/XC408336.ogg
hoopoe,[],"['alarm call', 'song']",39.2435,118.0012,Upupa epops,Eurasian Hoopoe,Matt Slaymaker,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/415625,hoopoe/XC415625.ogg
hoopoe,[],"['alarm call', 'song']",41.5193,-7.7926,Upupa epops,Eurasian Hoopoe,João Tomás,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/416039,hoopoe/XC416039.ogg
hoopoe,[],['call'],-10.7869,25.4884,Upupa epops,Eurasian Hoopoe,Robert Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/421647,hoopoe/XC421647.ogg
hoopoe,[],['call'],-29.153,26.1924,Upupa epops,Eurasian Hoopoe,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/424024,hoopoe/XC424024.ogg
hoopoe,[],"['call', 'song']",41.5118,-8.327,Upupa epops,Eurasian Hoopoe,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/428895,hoopoe/XC428895.ogg
hoopoe,[],['call'],41.5118,-8.327,Upupa epops,Eurasian Hoopoe,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/428912,hoopoe/XC428912.ogg
hoopoe,[],['call'],52.0691,27.7695,Upupa epops,Eurasian Hoopoe,Twan Mols,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/431407,hoopoe/XC431407.ogg
hoopoe,[],['alarm call'],51.4566,17.4071,Upupa epops,Eurasian Hoopoe,Leszek Matacz,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/449198,hoopoe/XC449198.ogg
hoopoe,[],['alarm call'],-33.2946,26.5108,Upupa epops,Eurasian Hoopoe,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/451529,hoopoe/XC451529.ogg
hoopoe,[],['call'],31.3957,121.5079,Upupa epops,Eurasian Hoopoe,Bo Shunqi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/457301,hoopoe/XC457301.ogg
hoopoe,[],"['call', 'female', 'male']",37.9735,-4.5713,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/457439,hoopoe/XC457439.ogg
hoopoe,['barswa'],['call'],43.2083,0.0804,Upupa epops,Eurasian Hoopoe,Olivier SWIFT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/467856,hoopoe/XC467856.ogg
hoopoe,[],"['call', 'song']",42.6638,2.4999,Upupa epops,Eurasian Hoopoe,Olivier SWIFT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/467861,hoopoe/XC467861.ogg
hoopoe,[],"['call', 'song']",43.4916,3.6537,Upupa epops,Eurasian Hoopoe,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/469243,hoopoe/XC469243.ogg
hoopoe,[],"['call', 'flight call', 'raspy call']",42.965,9.4512,Upupa epops,Eurasian Hoopoe,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/471593,hoopoe/XC471593.ogg
hoopoe,[],"['alarm call', 'flight call', 'hoarse call']",42.965,9.4512,Upupa epops,Eurasian Hoopoe,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471860,hoopoe/XC471860.ogg
